,date,clear_day,day_view_time,lst
409,2019-02-14,3810.734731084777,117.0,13735.85998176846
410,2019-02-15,3186.0553824135936,119.6704005177426,13695.611039260964
411,2019-02-16,2172.543021032504,115.0,13823.874952198848
412,2019-02-17,2803.627164995442,105.0,13995.202734731089
413,2019-02-18,400.5612104539202,112.9917469050894,13476.203576341126
414,2019-02-19,-276.5125649599156,111.44304743450618,13518.21701699579
415,2019-02-20,1390.5613747954171,110.0,13874.563011456625
416,2019-02-21,3914.44320875114,118.0,14052.244120328169
417,2019-02-22,1991.2831358249773,109.0,14060.931267092072
418,2019-02-23,3101.194895168642,115.9989061075661,14268.974475843212
419,2019-02-24,2581.060346399271,106.0,14351.954238833185
420,2019-02-25,2900.1035383661597,102.83454187556934,14342.26837125902
421,2019-02-26,3256.7609845031902,104.0,14279.424977210574
422,2019-02-27,2246.344410090631,101.74497913538373,14185.973147916073
423,2019-02-28,1381.214674900109,102.0,14211.443879404284
424,2019-03-01,1961.1261622607112,109.92379216043756,14351.50993618961
425,2019-03-02,2471.815723391925,117.0,13993.20417230056
426,2019-03-03,1988.8862351868736,107.0,14489.746399270742
427,2019-03-04,3439.4896086875124,115.0,14246.52668039693
428,2019-03-05,1532.568466993999,105.0,14187.184942716856
429,2019-03-06,590.4507016535201,100.1276748390529,14302.142251495377
430,2019-03-07,1015.205184641722,103.0,14423.986060161416
431,2019-03-08,2064.6227894257067,110.13290793072017,14432.556608933455
432,2019-03-09,2349.3177798576703,116.22691794829088,14382.491369790805
433,2019-03-10,1637.725866579647,120.398783272225,14282.896588063344
434,2019-03-11,238.22350810676986,122.33116336359767,14148.359789540118
435,2019-03-12,1.069455529848483,120.12001498885948,14066.406128955336
436,2019-03-13,1234.6401673640164,113.44799760908548,14051.623132098026
437,2019-03-14,3462.256335460347,104.0,14093.283500455793
438,2019-03-15,3823.842110925274,101.8853548159488,14127.023442954214
439,2019-03-16,2268.7496473635097,107.15441882708704,14153.742743103547
440,2019-03-17,1353.1677152968932,110.0,14243.203893039716
441,2019-03-18,1503.127776479064,108.78756632911848,14407.033974785376
442,2019-03-19,2034.255606198724,107.0,14536.040656335465
443,2019-03-20,2262.1769797445727,108.12018319820194,14521.031605684908
444,2019-03-21,2222.7234586408313,111.47213834855026,14390.072229535152
445,2019-03-22,2130.884412032817,113.0,14311.554968094806
