,date,bike_place,bike
1065,2020-12-01,75,899
1066,2020-12-02,75,899
1067,2020-12-03,75,899
1068,2020-12-04,75,899
1069,2020-12-05,75,899
1070,2020-12-06,75,899
1071,2020-12-07,75,899
1072,2020-12-08,75,899
1073,2020-12-09,75,899
1074,2020-12-10,75,899
1075,2020-12-11,75,899
1076,2020-12-12,75,899
1077,2020-12-13,75,899
1078,2020-12-14,75,899
1079,2020-12-15,75,899
1080,2020-12-16,75,899
1081,2020-12-17,75,899
1082,2020-12-18,75,899
1083,2020-12-19,75,899
1084,2020-12-20,75,899
1085,2020-12-21,75,899
1086,2020-12-22,75,899
1087,2020-12-23,75,899
1088,2020-12-24,75,899
1089,2020-12-25,75,899
1090,2020-12-26,75,899
1091,2020-12-27,75,899
1092,2020-12-28,75,899
1093,2020-12-29,75,899
1094,2020-12-30,75,899
1095,2020-12-31,75,899
1096,2021-01-01,75,899
1097,2021-01-02,75,899
1098,2021-01-03,75,899
1099,2021-01-04,75,899
1100,2021-01-05,75,899
1101,2021-01-06,75,899
1102,2021-01-07,75,899
1103,2021-01-08,75,899
1104,2021-01-09,75,899
1105,2021-01-10,75,899
1106,2021-01-11,75,899
1107,2021-01-12,75,899
1108,2021-01-13,75,899
1109,2021-01-14,75,899
1110,2021-01-15,75,899
1111,2021-01-16,75,899
1112,2021-01-17,75,899
1113,2021-01-18,75,899
1114,2021-01-19,75,899
1115,2021-01-20,75,899
1116,2021-01-21,75,899
1117,2021-01-22,75,899
1118,2021-01-23,75,899
1119,2021-01-24,75,899
1120,2021-01-25,75,899
1121,2021-01-26,75,899
1122,2021-01-27,75,899
1123,2021-01-28,75,899
1124,2021-01-29,75,899
1125,2021-01-30,75,899
1126,2021-01-31,75,899
1127,2021-02-01,75,899
1128,2021-02-02,75,899
1129,2021-02-03,75,899
1130,2021-02-04,75,899
1131,2021-02-05,75,899
1132,2021-02-06,76,914
1133,2021-02-07,76,914
1134,2021-02-08,76,914
1135,2021-02-09,76,914
1136,2021-02-10,76,914
1137,2021-02-11,76,914
1138,2021-02-12,76,914
1139,2021-02-13,76,914
1140,2021-02-14,76,914
1141,2021-02-15,76,914
1142,2021-02-16,76,914
1143,2021-02-17,76,914
1144,2021-02-18,76,914
1145,2021-02-19,76,914
1146,2021-02-20,76,914
1147,2021-02-21,76,914
1148,2021-02-22,76,914
1149,2021-02-23,76,914
1150,2021-02-24,76,914
1151,2021-02-25,76,914
1152,2021-02-26,76,914
1153,2021-02-27,76,914
1154,2021-02-28,76,914
1155,2021-03-01,76,914
1156,2021-03-02,76,914
1157,2021-03-03,76,914
1158,2021-03-04,76,914
1159,2021-03-05,76,914
1160,2021-03-06,76,914
1161,2021-03-07,76,914
1162,2021-03-08,76,914
1163,2021-03-09,76,914
1164,2021-03-10,76,914
1165,2021-03-11,76,914
1166,2021-03-12,76,914
1167,2021-03-13,76,914
1168,2021-03-14,76,914
1169,2021-03-15,76,914
1170,2021-03-16,76,914
1171,2021-03-17,76,914
1172,2021-03-18,76,914
1173,2021-03-19,76,914
1174,2021-03-20,76,914
1175,2021-03-21,76,914
1176,2021-03-22,76,914
1177,2021-03-23,76,914
1178,2021-03-24,76,914
1179,2021-03-25,76,914
1180,2021-03-26,76,914
1181,2021-03-27,76,914
1182,2021-03-28,76,914
1183,2021-03-29,76,914
1184,2021-03-30,76,914
1185,2021-03-31,76,914
1186,2021-04-01,76,914
1187,2021-04-02,77,929
1188,2021-04-03,77,929
1189,2021-04-04,77,929
1190,2021-04-05,77,929
1191,2021-04-06,77,929
1192,2021-04-07,77,929
1193,2021-04-08,77,929
1194,2021-04-09,77,929
1195,2021-04-10,77,929
1196,2021-04-11,77,929
1197,2021-04-12,77,929
1198,2021-04-13,77,929
1199,2021-04-14,77,929
1200,2021-04-15,77,929
1201,2021-04-16,77,929
1202,2021-04-17,77,929
1203,2021-04-18,77,929
1204,2021-04-19,77,929
1205,2021-04-20,77,929
1206,2021-04-21,77,929
1207,2021-04-22,77,929
1208,2021-04-23,77,929
1209,2021-04-24,77,929
1210,2021-04-25,77,929
1211,2021-04-26,78,934
1212,2021-04-27,78,934
1213,2021-04-28,78,934
1214,2021-04-29,78,934
1215,2021-04-30,78,934
1216,2021-05-01,78,934
1217,2021-05-02,78,934
1218,2021-05-03,78,934
1219,2021-05-04,78,934
1220,2021-05-05,78,934
1221,2021-05-06,78,934
1222,2021-05-07,78,934
1223,2021-05-08,78,934
1224,2021-05-09,78,934
1225,2021-05-10,78,934
1226,2021-05-11,78,934
1227,2021-05-12,78,934
1228,2021-05-13,78,934
1229,2021-05-14,78,934
1230,2021-05-15,78,934
1231,2021-05-16,78,934
1232,2021-05-17,78,934
1233,2021-05-18,78,934
1234,2021-05-19,78,934
1235,2021-05-20,78,934
1236,2021-05-21,78,934
1237,2021-05-22,78,934
1238,2021-05-23,78,934
1239,2021-05-24,78,934
1240,2021-05-25,78,934
1241,2021-05-26,79,943
1242,2021-05-27,79,943
1243,2021-05-28,79,943
1244,2021-05-29,79,943
1245,2021-05-30,79,943
1246,2021-05-31,79,943
1247,2021-06-01,79,943
1248,2021-06-02,79,943
1249,2021-06-03,79,943
1250,2021-06-04,79,943
1251,2021-06-05,79,943
1252,2021-06-06,79,943
1253,2021-06-07,79,943
1254,2021-06-08,79,943
1255,2021-06-09,79,943
1256,2021-06-10,79,943
1257,2021-06-11,79,943
1258,2021-06-12,79,943
1259,2021-06-13,79,943
1260,2021-06-14,79,943
1261,2021-06-15,79,943
1262,2021-06-16,79,943
1263,2021-06-17,79,943
1264,2021-06-18,79,943
1265,2021-06-19,79,943
1266,2021-06-20,79,943
1267,2021-06-21,79,943
1268,2021-06-22,79,943
1269,2021-06-23,79,943
1270,2021-06-24,79,943
1271,2021-06-25,80,947
1272,2021-06-26,80,947
1273,2021-06-27,80,947
1274,2021-06-28,80,947
1275,2021-06-29,80,947
1276,2021-06-30,80,947
1277,2021-07-01,80,947
1278,2021-07-02,80,947
1279,2021-07-03,80,947
1280,2021-07-04,80,947
1281,2021-07-05,80,947
1282,2021-07-06,80,947
1283,2021-07-07,80,947
1284,2021-07-08,80,947
1285,2021-07-09,80,947
1286,2021-07-10,80,947
1287,2021-07-11,80,947
1288,2021-07-12,80,947
1289,2021-07-13,80,947
1290,2021-07-14,80,947
1291,2021-07-15,80,947
1292,2021-07-16,80,947
1293,2021-07-17,80,947
1294,2021-07-18,80,947
1295,2021-07-19,80,947
1296,2021-07-20,80,947
1297,2021-07-21,80,947
1298,2021-07-22,80,947
1299,2021-07-23,80,947
1300,2021-07-24,80,947
1301,2021-07-25,80,947
1302,2021-07-26,80,947
1303,2021-07-27,80,947
1304,2021-07-28,80,947
1305,2021-07-29,81,958
1306,2021-07-30,81,958
1307,2021-07-31,81,958
1308,2021-08-01,81,958
1309,2021-08-02,81,958
1310,2021-08-03,81,958
1311,2021-08-04,81,958
1312,2021-08-05,81,958
1313,2021-08-06,81,958
1314,2021-08-07,81,958
1315,2021-08-08,81,958
1316,2021-08-09,81,958
1317,2021-08-10,81,958
1318,2021-08-11,81,958
1319,2021-08-12,81,958
1320,2021-08-13,81,958
1321,2021-08-14,81,958
1322,2021-08-15,81,958
1323,2021-08-16,81,958
1324,2021-08-17,81,958
1325,2021-08-18,81,958
1326,2021-08-19,81,958
1327,2021-08-20,81,958
1328,2021-08-21,81,958
1329,2021-08-22,81,958
1330,2021-08-23,81,958
1331,2021-08-24,81,958
1332,2021-08-25,81,958
1333,2021-08-26,81,958
1334,2021-08-27,81,958
1335,2021-08-28,81,958
1336,2021-08-29,81,958
1337,2021-08-30,81,958
1338,2021-08-31,81,958
1339,2021-09-01,81,958
1340,2021-09-02,81,958
1341,2021-09-03,81,958
1342,2021-09-04,81,958
1343,2021-09-05,81,958
1344,2021-09-06,81,958
1345,2021-09-07,81,958
1346,2021-09-08,81,958
1347,2021-09-09,81,958
1348,2021-09-10,81,958
1349,2021-09-11,81,958
1350,2021-09-12,81,958
1351,2021-09-13,81,958
1352,2021-09-14,81,958
1353,2021-09-15,81,958
1354,2021-09-16,81,958
1355,2021-09-17,81,958
1356,2021-09-18,81,958
1357,2021-09-19,81,958
1358,2021-09-20,81,958
1359,2021-09-21,81,958
1360,2021-09-22,81,958
1361,2021-09-23,81,958
1362,2021-09-24,81,958
1363,2021-09-25,81,958
1364,2021-09-26,81,958
1365,2021-09-27,81,958
1366,2021-09-28,81,958
1367,2021-09-29,81,958
1368,2021-09-30,81,958
1369,2021-10-01,81,958
1370,2021-10-02,81,958
1371,2021-10-03,81,958
1372,2021-10-04,81,958
1373,2021-10-05,81,958
1374,2021-10-06,81,958
1375,2021-10-07,81,958
1376,2021-10-08,81,958
1377,2021-10-09,81,958
1378,2021-10-10,81,958
1379,2021-10-11,81,958
1380,2021-10-12,81,958
1381,2021-10-13,81,958
1382,2021-10-14,81,958
1383,2021-10-15,81,958
1384,2021-10-16,81,958
1385,2021-10-17,81,958
1386,2021-10-18,81,958
1387,2021-10-19,81,958
1388,2021-10-20,81,958
1389,2021-10-21,81,958
1390,2021-10-22,81,958
1391,2021-10-23,81,958
1392,2021-10-24,81,958
1393,2021-10-25,81,958
1394,2021-10-26,81,958
1395,2021-10-27,82,966
1396,2021-10-28,83,974
1397,2021-10-29,83,974
1398,2021-10-30,83,974
1399,2021-10-31,83,974
1400,2021-11-01,83,974
1401,2021-11-02,83,974
1402,2021-11-03,83,974
1403,2021-11-04,83,974
1404,2021-11-05,83,974
1405,2021-11-06,83,974
1406,2021-11-07,83,974
1407,2021-11-08,83,974
1408,2021-11-09,83,974
1409,2021-11-10,83,974
1410,2021-11-11,83,974
1411,2021-11-12,83,974
1412,2021-11-13,83,974
1413,2021-11-14,83,974
1414,2021-11-15,83,974
1415,2021-11-16,83,974
1416,2021-11-17,83,974
1417,2021-11-18,83,974
1418,2021-11-19,83,974
1419,2021-11-20,83,974
1420,2021-11-21,83,974
1421,2021-11-22,83,974
1422,2021-11-23,83,974
1423,2021-11-24,83,974
1424,2021-11-25,83,974
1425,2021-11-26,83,974
1426,2021-11-27,83,974
1427,2021-11-28,83,974
1428,2021-11-29,83,974
1429,2021-11-30,83,974
1430,2021-12-01,83,974
1431,2021-12-02,83,974
1432,2021-12-03,83,974
1433,2021-12-04,83,974
1434,2021-12-05,83,974
1435,2021-12-06,83,974
1436,2021-12-07,83,974
1437,2021-12-08,83,974
1438,2021-12-09,83,974
1439,2021-12-10,83,974
1440,2021-12-11,83,974
1441,2021-12-12,83,974
1442,2021-12-13,83,974
1443,2021-12-14,83,974
1444,2021-12-15,83,974
1445,2021-12-16,83,974
1446,2021-12-17,83,974
1447,2021-12-18,83,974
1448,2021-12-19,83,974
1449,2021-12-20,83,974
1450,2021-12-21,83,974
1451,2021-12-22,83,974
1452,2021-12-23,83,974
1453,2021-12-24,83,974
1454,2021-12-25,83,974
1455,2021-12-26,83,974
1456,2021-12-27,83,974
1457,2021-12-28,83,974
1458,2021-12-29,83,974
1459,2021-12-30,83,974
1460,2021-12-31,83,974
1461,2022-01-01,83,974
1462,2022-01-02,83,974
1463,2022-01-03,83,974
1464,2022-01-04,83,974
1465,2022-01-05,83,974
1466,2022-01-06,83,974
1467,2022-01-07,83,974
1468,2022-01-08,83,974
1469,2022-01-09,83,974
1470,2022-01-10,83,974
1471,2022-01-11,83,974
1472,2022-01-12,83,974
1473,2022-01-13,83,974
1474,2022-01-14,83,974
1475,2022-01-15,83,974
1476,2022-01-16,83,974
1477,2022-01-17,83,974
1478,2022-01-18,83,974
1479,2022-01-19,83,974
1480,2022-01-20,83,974
1481,2022-01-21,83,974
1482,2022-01-22,83,974
1483,2022-01-23,83,974
1484,2022-01-24,83,974
1485,2022-01-25,83,974
1486,2022-01-26,83,974
1487,2022-01-27,83,974
1488,2022-01-28,83,974
1489,2022-01-29,83,974
1490,2022-01-30,83,974
1491,2022-01-31,83,974
1492,2022-02-01,83,974
1493,2022-02-02,83,974
1494,2022-02-03,83,974
1495,2022-02-04,83,974
1496,2022-02-05,83,974
1497,2022-02-06,83,974
1498,2022-02-07,83,974
1499,2022-02-08,83,974
1500,2022-02-09,83,974
1501,2022-02-10,86,993
1502,2022-02-11,86,993
1503,2022-02-12,86,993
1504,2022-02-13,86,993
1505,2022-02-14,86,993
1506,2022-02-15,86,993
1507,2022-02-16,86,993
1508,2022-02-17,86,993
1509,2022-02-18,86,993
1510,2022-02-19,86,993
1511,2022-02-20,86,993
1512,2022-02-21,86,993
1513,2022-02-22,86,993
1514,2022-02-23,86,993
1515,2022-02-24,86,993
1516,2022-02-25,86,993
1517,2022-02-26,86,993
1518,2022-02-27,86,993
1519,2022-02-28,86,993
1520,2022-03-01,86,993
1521,2022-03-02,86,993
1522,2022-03-03,86,993
1523,2022-03-04,86,993
1524,2022-03-05,86,993
1525,2022-03-06,86,993
1526,2022-03-07,86,993
1527,2022-03-08,86,993
1528,2022-03-09,86,993
1529,2022-03-10,86,993
1530,2022-03-11,86,993
1531,2022-03-12,86,993
1532,2022-03-13,86,993
1533,2022-03-14,86,993
1534,2022-03-15,86,993
1535,2022-03-16,86,993
1536,2022-03-17,86,993
1537,2022-03-18,86,993
1538,2022-03-19,86,993
1539,2022-03-20,86,993
1540,2022-03-21,86,993
1541,2022-03-22,86,993
1542,2022-03-23,86,993
1543,2022-03-24,86,993
1544,2022-03-25,86,993
1545,2022-03-26,86,993
1546,2022-03-27,86,993
1547,2022-03-28,86,993
1548,2022-03-29,86,993
1549,2022-03-30,86,993
1550,2022-03-31,86,993
1551,2022-04-01,86,993
1552,2022-04-02,86,993
1553,2022-04-03,86,993
1554,2022-04-04,86,993
1555,2022-04-05,86,993
1556,2022-04-06,86,993
1557,2022-04-07,86,993
1558,2022-04-08,86,993
1559,2022-04-09,86,993
1560,2022-04-10,86,993
1561,2022-04-11,86,993
1562,2022-04-12,86,993
1563,2022-04-13,86,993
1564,2022-04-14,86,993
1565,2022-04-15,86,993
1566,2022-04-16,86,993
1567,2022-04-17,86,993
1568,2022-04-18,86,993
1569,2022-04-19,86,993
1570,2022-04-20,86,993
1571,2022-04-21,86,993
1572,2022-04-22,86,993
1573,2022-04-23,86,993
1574,2022-04-24,86,993
1575,2022-04-25,86,993
1576,2022-04-26,86,993
1577,2022-04-27,86,993
1578,2022-04-28,86,993
1579,2022-04-29,86,993
1580,2022-04-30,86,993
1581,2022-05-01,86,993
1582,2022-05-02,86,993
1583,2022-05-03,86,993
1584,2022-05-04,86,993
1585,2022-05-05,86,993
1586,2022-05-06,87,1006
1587,2022-05-07,87,1006
1588,2022-05-08,87,1006
1589,2022-05-09,87,1006
1590,2022-05-10,87,1006
1591,2022-05-11,87,1006
1592,2022-05-12,87,1006
1593,2022-05-13,87,1006
1594,2022-05-14,87,1006
1595,2022-05-15,87,1006
1596,2022-05-16,87,1006
1597,2022-05-17,87,1006
1598,2022-05-18,87,1006
1599,2022-05-19,87,1006
1600,2022-05-20,87,1006
1601,2022-05-21,87,1006
1602,2022-05-22,87,1006
1603,2022-05-23,87,1006
1604,2022-05-24,87,1006
1605,2022-05-25,87,1006
1606,2022-05-26,87,1006
1607,2022-05-27,87,1006
1608,2022-05-28,87,1006
1609,2022-05-29,87,1006
1610,2022-05-30,87,1006
1611,2022-05-31,87,1006
1612,2022-06-01,87,1006
1613,2022-06-02,87,1006
1614,2022-06-03,87,1006
1615,2022-06-04,87,1006
1616,2022-06-05,87,1006
1617,2022-06-06,87,1006
1618,2022-06-07,87,1006
1619,2022-06-08,87,1006
1620,2022-06-09,87,1006
1621,2022-06-10,87,1006
1622,2022-06-11,87,1006
1623,2022-06-12,87,1006
1624,2022-06-13,87,1006
1625,2022-06-14,87,1006
1626,2022-06-15,87,1006
1627,2022-06-16,87,1006
1628,2022-06-17,87,1006
1629,2022-06-18,87,1006
1630,2022-06-19,87,1006
1631,2022-06-20,87,1006
1632,2022-06-21,87,1006
1633,2022-06-22,87,1006
1634,2022-06-23,87,1006
1635,2022-06-24,87,1006
1636,2022-06-25,87,1006
1637,2022-06-26,87,1006
1638,2022-06-27,87,1006
1639,2022-06-28,87,1006
1640,2022-06-29,87,1006
1641,2022-06-30,87,1006
1642,2022-07-01,87,1006
1643,2022-07-02,87,1006
1644,2022-07-03,87,1006
1645,2022-07-04,87,1006
1646,2022-07-05,87,1006
1647,2022-07-06,87,1006
1648,2022-07-07,87,1006
1649,2022-07-08,87,1006
1650,2022-07-09,87,1006
1651,2022-07-10,87,1006
1652,2022-07-11,87,1006
1653,2022-07-12,87,1006
1654,2022-07-13,87,1006
1655,2022-07-14,87,1006
1656,2022-07-15,87,1006
1657,2022-07-16,87,1006
1658,2022-07-17,87,1006
1659,2022-07-18,87,1006
1660,2022-07-19,87,1006
1661,2022-07-20,87,1006
1662,2022-07-21,87,1006
1663,2022-07-22,87,1006
1664,2022-07-23,87,1006
1665,2022-07-24,87,1006
1666,2022-07-25,87,1006
1667,2022-07-26,87,1006
1668,2022-07-27,87,1006
1669,2022-07-28,87,1006
1670,2022-07-29,87,1006
1671,2022-07-30,87,1006
1672,2022-07-31,87,1006
1673,2022-08-01,87,1006
1674,2022-08-02,87,1006
1675,2022-08-03,87,1006
1676,2022-08-04,87,1006
1677,2022-08-05,87,1006
1678,2022-08-06,87,1006
1679,2022-08-07,87,1006
1680,2022-08-08,87,1006
1681,2022-08-09,87,1006
1682,2022-08-10,87,1006
1683,2022-08-11,87,1006
1684,2022-08-12,87,1006
1685,2022-08-13,87,1006
1686,2022-08-14,87,1006
1687,2022-08-15,87,1006
1688,2022-08-16,87,1006
1689,2022-08-17,87,1006
1690,2022-08-18,87,1006
1691,2022-08-19,87,1006
1692,2022-08-20,87,1006
1693,2022-08-21,87,1006
1694,2022-08-22,87,1006
1695,2022-08-23,87,1006
1696,2022-08-24,87,1006
1697,2022-08-25,87,1006
1698,2022-08-26,87,1006
1699,2022-08-27,87,1006
1700,2022-08-28,87,1006
1701,2022-08-29,87,1006
1702,2022-08-30,87,1006
1703,2022-08-31,87,1006
1704,2022-09-01,87,1006
1705,2022-09-02,87,1006
1706,2022-09-03,87,1006
1707,2022-09-04,87,1006
1708,2022-09-05,87,1006
1709,2022-09-06,87,1006
1710,2022-09-07,87,1006
1711,2022-09-08,87,1006
1712,2022-09-09,87,1006
1713,2022-09-10,87,1006
1714,2022-09-11,87,1006
1715,2022-09-12,87,1006
1716,2022-09-13,87,1006
1717,2022-09-14,87,1006
1718,2022-09-15,87,1006
1719,2022-09-16,87,1006
1720,2022-09-17,87,1006
1721,2022-09-18,87,1006
1722,2022-09-19,87,1006
1723,2022-09-20,87,1006
1724,2022-09-21,87,1006
1725,2022-09-22,87,1006
1726,2022-09-23,87,1006
1727,2022-09-24,87,1006
1728,2022-09-25,87,1006
1729,2022-09-26,87,1006
1730,2022-09-27,87,1006
1731,2022-09-28,87,1006
1732,2022-09-29,87,1006
1733,2022-09-30,87,1006
1734,2022-10-01,87,1006
1735,2022-10-02,87,1006
1736,2022-10-03,87,1006
1737,2022-10-04,87,1006
1738,2022-10-05,87,1006
1739,2022-10-06,87,1006
1740,2022-10-07,87,1006
1741,2022-10-08,87,1006
1742,2022-10-09,87,1006
1743,2022-10-10,87,1006
1744,2022-10-11,87,1006
1745,2022-10-12,87,1006
1746,2022-10-13,87,1006
1747,2022-10-14,87,1006
1748,2022-10-15,87,1006
1749,2022-10-16,87,1006
1750,2022-10-17,87,1006
1751,2022-10-18,87,1006
1752,2022-10-19,87,1006
1753,2022-10-20,87,1006
1754,2022-10-21,87,1006
1755,2022-10-22,87,1006
1756,2022-10-23,87,1006
1757,2022-10-24,87,1006
1758,2022-10-25,87,1006
1759,2022-10-26,87,1006
1760,2022-10-27,87,1006
1761,2022-10-28,87,1006
1762,2022-10-29,87,1006
1763,2022-10-30,87,1006
1764,2022-10-31,87,1006
1765,2022-11-01,87,1006
1766,2022-11-02,87,1006
1767,2022-11-03,87,1006
1768,2022-11-04,87,1006
1769,2022-11-05,87,1006
1770,2022-11-06,87,1006
1771,2022-11-07,87,1006
1772,2022-11-08,87,1006
1773,2022-11-09,87,1006
1774,2022-11-10,87,1006
1775,2022-11-11,87,1006
1776,2022-11-12,87,1006
1777,2022-11-13,87,1006
1778,2022-11-14,87,1006
1779,2022-11-15,87,1006
1780,2022-11-16,87,1006
1781,2022-11-17,87,1006
1782,2022-11-18,87,1006
1783,2022-11-19,87,1006
1784,2022-11-20,87,1006
1785,2022-11-21,87,1006
1786,2022-11-22,87,1006
1787,2022-11-23,87,1006
1788,2022-11-24,87,1006
1789,2022-11-25,87,1006
1790,2022-11-26,87,1006
1791,2022-11-27,87,1006
1792,2022-11-28,87,1006
1793,2022-11-29,87,1006
1794,2022-11-30,87,1006
